Country,City,AccentCity,Region,Population,Latitude,Longitude
af,acekzi gharbi,Acekzi Gharbi,23,,31.546707,65.298528
af,aceska,Aceska,02,,35.151773,63.058812
af,acha,Acha,26,,36.955093,69.552376
af,achabazar,Achabazar,09,,34.395653,66.232903
af,achagal',Achagal',34,,35.1441,71.396418
af,achah,Achah,26,,36.955093,69.552376
af,achah bazar,Achah Bazar,09,,34.395653,66.232903
af,achah khel,Achah Khel,27,,34.319167,68.700833
af,achahkheyl,Achahkheyl,27,,34.319167,68.700833
af,achahmazar,Achahmazar,05,,34.088611,66.823333
af,achah mazar,Achah Mazar,05,,34.088611,66.823333
af,achah mazar,Achah Mazar,05,,34.168415,66.508154
af,achah mily,Achah Mily,30,,36.113886,66.975761
af,achahnu,Achahnu,34,,35.09737,70.701134
af,achakhel,Achakhel,27,,34.319167,68.700833
af,achakheyl',Achakheyl',27,,34.319167,68.700833
af,achakza`i,Achakza`i,02,,35.494224,63.378051
af,achakzay,Achakzay,02,,35.494224,63.378051
af,achakzusoznay,Achakzusoznay,23,,31.904186,65.760149
af,achal,Achal,34,,34.847382,71.05127
af,achal',Achal',34,,34.847382,71.05127
af,achalak bandah,Achalak Bandah,34,,35.046871,70.987236
af,achalak bandeh,Achalak Bandeh,34,,35.046871,70.987236
af,achalakhbanda,Achalakhbanda,34,,35.046871,70.987236
af,achama,Achama,42,,35.444736,69.69915
af,achama',Achama',42,,35.444736,69.69915
af,achamazar,Achamazar,05,,34.088611,66.823333
af,achamazar,Achamazar,41,,33.697418,66.644885
af,acha mily,Acha Mily,30,,36.113886,66.975761
af,achani,Achani,05,,34.286111,66.931944
af,achanu,Achanu,34,,35.09737,70.701134
af,acharkheyl',Acharkheyl',37,,33.319438,69.834894
af,achehbazar,Achehbazar,09,,34.395653,66.232903
af,achek,Achek,07,,35.817239,64.191139
af,acheshka,Acheshka,02,,35.151773,63.058812
af,acheshkah,Acheshkah,02,,35.151773,63.058812
af,achika,Achika,28,,32.473539,67.190396
af,achik,Achik,07,,35.817239,64.191139
af,achikzai,Achikzai,35,,34.748108,70.117661
af,achikzi,Achikzi,23,,31.546707,65.298528
af,achin,Achin,18,,34.082481,70.668152
af,achishkah,Achishkah,02,,35.151773,63.058812
af,achu,Achu,08,,33.057654,67.982138
af,acin,Acin,18,15098,34.082481,70.668152
af,acin oluswali,Acin Oluswali,18,,34.082481,70.668152
af,acu,Acu,08,,33.057654,67.982138
af,ada,Ada,08,,33.570698,68.75634
af,ada,Ada,18,,34.362225,70.472771
af,adadkhel,Adadkhel,18,,34.263641,70.216515
af,adad khel,Adad Khel,18,,34.263641,70.216515
af,adadkheyl,Adadkheyl,18,,34.263641,70.216515
af,adadkheyl',Adadkheyl',18,,34.263641,70.216515
af,adah,Adah,08,,33.570698,68.75634
af,adah,Adah,18,,34.362225,70.472771
af,adahwar bibi shelgar,Adahwar Bibi Shelgar,17,,33.778333,68.853333
af,adam,Adam,29,,32.592674,68.099548
af,adam,Adam,39,,32.586193,65.351614
af,adam ceray,Adam Ceray,13,,34.713782,69.814734
af,adamcheray,Adamcheray,13,,34.713782,69.814734
af,adam cheray,Adam Cheray,13,,34.713782,69.814734
af,adamkala,Adamkala,36,,33.550681,68.795516
af,adam kala,Adam Kala,36,,33.550681,68.795516
af,adam kanda,Adam Kanda,28,,31.890002,67.857235
af,adam kandah,Adam Kandah,28,,31.890002,67.857235
af,adamkhakalay,Adamkhakalay,29,,32.806814,69.287611
af,adam khan,Adam Khan,02,,35.258053,63.568832
af,adamkhan kalay,Adamkhan Kalay,23,,32.220991,66.164473
af,adamkhan kalay,Adamkhan Kalay,29,,32.806814,69.287611
af,adam khan kelay,Adam Khan Kelay,23,,32.220991,66.164473
af,adam khan kelay,Adam Khan Kelay,29,,32.806814,69.287611
af,adamkhel,Adamkhel,08,,33.700556,68.203056
af,adam khel,Adam Khel,08,,33.700556,68.203056
af,adamkhel,Adamkhel,18,,34.425622,70.307528
af,adam khel,Adam Khel,18,,34.425622,70.307528
af,adamkhel,Adamkhel,27,,34.072222,68.522778
af,adam khel,Adam Khel,27,,34.072222,68.522778
af,adam khel,Adam Khel,28,,32.748705,66.97957
af,adamkheyl',Adamkheyl',08,,33.700556,68.203056
af,adam kheyl,Adam Kheyl,08,,33.700556,68.203056
af,adamkheyl,Adamkheyl,18,,34.425622,70.307528
af,adamkheyl',Adamkheyl',18,,34.425622,70.307528
af,adamkheyl,Adamkheyl,27,,34.072222,68.522778
af,adamkheyl',Adamkheyl',27,,34.072222,68.522778
af,adam kheyl,Adam Kheyl,28,,32.748705,66.97957
af,adam kodali,Adam Kodali,29,,32.958703,68.647607
af,adamkudali,Adamkudali,29,,32.958703,68.647607
af,adam kudali,Adam Kudali,29,,32.958703,68.647607
af,adam tash,Adam Tash,32,,36.11052,67.304588
af,adam tseray,Adam Tseray,13,,34.713782,69.814734
af,adam tserey,Adam Tserey,13,,34.713782,69.814734
af,adamwak,Adamwak,38,,35.202559,71.051513
af,adamza'i,Adamza'i,23,,31.485326,65.528894
af,adamzai,Adamzai,23,,31.485326,65.528894
af,adamzai,Adamzai,23,,31.485326,65.528894
af,`adasak,`Adasak,09,,33.494196,65.226071
af,adasak,Adasak,09,,33.494196,65.226071
af,adavar,Adavar,17,,33.778333,68.853333
af,adawar,Adawar,17,,33.778333,68.853333
af,aday,Aday,19,,30.749574,61.829576
af,adchat tantil,Adchat Tantil,34,,34.968918,70.966709
af,adekhota,Adekhota,29,,32.688598,68.643907
af,ade kota,Ade Kota,29,,32.688598,68.643907
af,ade kotah,Ade Kotah,29,,32.688598,68.643907
af,ade kowtah,Ade Kowtah,29,,32.688598,68.643907
af,'adela,'Adela,39,,33.111368,66.725589
af,`adel,`Adel,40,,34.781389,68.565556
af,`adelah,`Adelah,39,,33.111368,66.725589
af,adem tamu,Adem Tamu,23,,32.353235,66.360193
af,adenkhel,Adenkhel,36,,33.448372,69.067467
af,aden kheyl,Aden Kheyl,36,,33.448372,69.067467
af,aderellah kalay,Aderellah Kalay,34,,35.141859,71.331354
af,ade saheb,Ade Saheb,18,,34.407338,70.861054
af,ade sahib,Ade Sahib,18,,34.407338,70.861054
af,adesakhib,Adesakhib,18,,34.407338,70.861054
af,adgala,Adgala,29,,33.004759,69.408621
af,adghala,Adghala,29,,33.004759,69.408621
af,adghalah,Adghalah,29,,33.004759,69.408621
af,adi,Adi,19,,30.7556,61.8245
af,adih nazrow,Adih Nazrow,33,,36.3775,66.185556
af,adil',Adil',40,,34.781389,68.565556
af,`adilah,`Adilah,39,,33.111368,66.725589
af,adimtamu,Adimtamu,23,,32.353235,66.360193
af,adim tamu,Adim Tamu,23,,32.353235,66.360193
af,adina,Adina,10,,32.392075,65.208693
af,adina,Adina,27,,33.741111,68.313333
af,adin,Adin,08,,33.255,68.469444
af,adinah,Adinah,10,,32.392075,65.208693
af,adinah,Adinah,27,,33.741111,68.313333
af,adinah jar,Adinah Jar,33,,36.383333,66.15
af,adinah khel,Adinah Khel,14,,34.886944,69.832802
af,adinah masjid,Adinah Masjid,30,,36.893889,66.701389
af,adinakhel,Adinakhel,14,,34.886944,69.832802
af,adinakheyl',Adinakheyl',14,,34.886944,69.832802
af,adinamasdzhid,Adinamasdzhid,30,,36.893889,66.701389
af,adina masjid,Adina Masjid,30,,36.893889,66.701389
af,adinchina,Adinchina,28,,31.79281,67.869493
af,adin chinah,Adin Chinah,28,,31.79281,67.869493
af,adin cina,Adin Cina,28,,31.79281,67.869493
af,adinehkheyl,Adinehkheyl,14,,34.886944,69.832802
af,adini,Adini,08,,33.084221,68.287468
af,adinkala,Adinkala,29,,32.827844,68.562173
af,adin kala,Adin Kala,29,,32.827844,68.562173
af,adin kalay,Adin Kalay,39,,32.880524,66.06917
af,adin kelay,Adin Kelay,39,,32.880524,66.06917
af,adinkhel,Adinkhel,08,,33.555168,67.264431
af,adin khel,Adin Khel,08,,33.555168,67.264431
af,adin khel,Adin Khel,14,,34.896763,69.634621
af,adin khel,Adin Khel,29,,32.595158,68.03804
af,adin khel,Adin Khel,36,,33.448372,69.067467
af,adin khel,Adin Khel,40,,34.803387,69.354225
af,adinkheyl,Adinkheyl,08,,33.555168,67.264431
af,adinkheyl,Adinkheyl,14,,34.896763,69.634621
af,adinkheyl',Adinkheyl',14,,34.896763,69.634621
af,adin kheyl,Adin Kheyl,29,,32.595158,68.03804
af,adinkheyl',Adinkheyl',36,,33.448372,69.067467
af,adinkheyl,Adinkheyl,40,,34.803387,69.354225
af,adinkheyl',Adinkheyl',40,,34.803387,69.354225
af,adinzai,Adinzai,10,,31.862841,64.668143
af,adin za'i,Adin Za'i,10,,31.862841,64.668143
af,adinzi,Adinzi,10,,31.862841,64.668143
af,adipas,Adipas,26,,36.114341,70.017833
af,adira,Adira,23,,31.679665,65.603293
af,adira,Adira,33,,35.255859,66.158914
af,adirah,Adirah,23,,31.679665,65.603293
af,adirah,Adirah,33,,35.255859,66.158914
af,adire kalay,Adire Kalay,28,,32.846347,67.282415
af,adire kelay,Adire Kelay,28,,32.846347,67.282415
af,adirilla-kalay,Adirilla-Kalay,34,,35.141859,71.331354
af,adirullah kelay,Adirullah Kelay,34,,35.141859,71.331354
af,adi sana-i-wazbi,Adi Sana-i-Wazbi,02,,35.04034,63.047638
af,adi shanah-ye wazbi,Adi Shanah-ye Wazbi,02,,35.04034,63.047638
af,adiza'i,Adiza'i,14,,34.884457,69.657845
af,adizai,Adizai,14,,34.884457,69.657845
af,adizai,Adizai,14,,34.884457,69.657845
af,adizai,Adizai,28,,31.859124,67.627615
af,adizay,Adizay,28,,31.859124,67.627615
af,adnyal,Adnyal,01,,37.513621,70.446588
af,ado,Ado,28,,32.109824,67.122629
af,ado kalay,Ado Kalay,23,,32.31809,65.593675
af,ado kelay,Ado Kelay,23,,32.31809,65.593675
af,ado khel,Ado Khel,35,,34.680008,70.159683
af,adokheyl',Adokheyl',35,,34.680008,70.159683
af,ador,Ador,18,,34.269173,70.277702
af,adorunta khwara,Adorunta Khwara,34,,35.279586,71.362318
af,adorunta khwarah,Adorunta Khwarah,34,,35.279586,71.362318
af,adorunte khwara,Adorunte Khwara,34,,35.279586,71.362318
af,adoso,Adoso,38,,35.175262,70.209091
af,adowr,Adowr,18,,34.269173,70.277702
af,adowzay,Adowzay,23,,31.552168,67.200625
af,adowzi,Adowzi,23,,30.959171,66.328329
af,adowzi,Adowzi,39,,33.097778,66.769722
af,adozai,Adozai,23,,31.552168,67.200625
af,adozay,Adozay,23,,31.552168,67.200625
af,adozi,Adozi,23,,30.959171,66.328329
af,adozi,Adozi,39,,33.097778,66.769722
af,adramzai,Adramzai,30,,36.716728,66.81113
af,adraskan,Adraskan,11,,33.645728,62.269587
af,adraskand,Adraskand,11,,33.645728,62.269587
af,adreskan,Adreskan,11,,33.645728,62.269587
af,adreskhel,Adreskhel,08,,33.029266,68.28846
af,adres kheyl,Adres Kheyl,08,,33.029266,68.28846
af,adring,Adring,33,,36.091667,66.064167
af,adriskan,Adriskan,11,,33.645728,62.269587
af,adris khel,Adris Khel,08,,33.029266,68.28846
af,adriskheyl',Adriskheyl',08,,33.029266,68.28846
af,adro kala,Adro Kala,08,,33.441944,68.3
af,adrokhel,Adrokhel,08,,33.251667,68.388056
af,adro khel,Adro Khel,08,,33.251667,68.388056
af,adrokheyl',Adrokheyl',08,,33.251667,68.388056
af,adrow kheyl,Adrow Kheyl,08,,33.251667,68.388056
af,adrukala,Adrukala,08,,33.441944,68.3
af,adu,Adu,28,,32.109824,67.122629
af,adukalay,Adukalay,23,,32.31809,65.593675
af,adukheyl,Adukheyl,35,,34.680008,70.159683
af,adulai,Adulai,28,,31.691389,67.5775
af,adulay,Adulay,28,,31.691389,67.5775
af,adurunte-khvara,Adurunte-Khvara,34,,35.279586,71.362318
af,adurunte khwarah,Adurunte Khwarah,34,,35.279586,71.362318
af,adusu,Adusu,38,,35.175262,70.209091
af,aduza`i,Aduza`i,39,,32.551787,65.392415
af,aduzai,Aduzai,39,,32.551787,65.392415
af,aduzai,Aduzai,39,,32.551787,65.392415
af,aduzay,Aduzay,39,,32.551787,65.392415
af,adval',Adval',34,,34.856255,71.061356
af,adwal,Adwal,34,,34.856255,71.061356
af,adzhabshagi,Adzhabshagi,34,,34.839199,71.248758
af,adzhal',Adzhal',24,,36.776924,69.164787
af,adzhar,Adzhar,08,,34.049938,67.335948
af,adzhida,Adzhida,08,,34.027714,67.391098
af,adzhigan,Adzhigan,24,,37.15692,68.852166
af,adzhrum,Adzhrum,10,,32.194424,64.055773
af,afaki,Afaki,26,,36.661724,69.350952
af,afaqi,Afaqi,01,,37.203569,70.424943
af,afaqi,Afaqi,26,,36.661724,69.350952
af,afdzal,Afdzal,11,,34.772761,61.950271
af,afdzal kala,Afdzal Kala,37,,33.12025,69.485515
af,afdzal kalay,Afdzal Kalay,23,,30.977229,66.259397
af,afdzal khel,Afdzal Khel,08,,32.827377,67.843071
af,afdzalkhel,Afdzalkhel,27,,34.113056,68.508056
af,afdzalkhel,Afdzalkhel,36,,33.662647,69.331421
af,afdzalkhel,Afdzalkhel,37,,33.18853,69.550942
af,afdzalkheyl,Afdzalkheyl,37,,33.18853,69.550942
af,afgani-doshi,Afgani-Doshi,03,,35.625608,68.688642
af,afgankha,Afgankha,26,,36.695523,69.585665
af,afgan'ya,Afgan'ya,14,,34.959637,69.618553
af,afghan-e doshi,Afghan-e Doshi,03,,35.625608,68.688642
af,afghane dosi,Afghane Dosi,03,,35.625608,68.688642
af,afghan-e dowshi,Afghan-e Dowshi,03,,35.625608,68.688642
af,afghanha,Afghanha,26,,36.695523,69.585665
af,afghania,Afghania,33,,36.116667,66.25
af,afghani,Afghani,10,,31.947268,64.884165
af,afghaniah,Afghaniah,14,,34.959637,69.618553
af,afghaniyah,Afghaniyah,33,,36.116667,66.25
af,afghan kot,Afghan Kot,07,,35.913097,64.786583
af,afghan tapah,Afghan Tapah,31,,36.531456,65.798271
af,afghan tappeh,Afghan Tappeh,31,,36.531456,65.798271
af,afghan tepa,Afghan Tepa,31,,36.531456,65.798271
af,afghanya,Afghanya,14,,34.959637,69.618553
af,afghanyah,Afghanyah,14,,34.959637,69.618553
af,afrij,Afrij,01,,37.020386,71.026
af,afsare bala,Afsare Bala,13,,34.537137,69.110065
af,afsare nanaci,Afsare Nanaci,13,,34.529148,69.111862
af,afsay,Afsay,38,,35.770108,71.354704
af,afshar,Afshar,13,,34.529148,69.111862
af,afshar-e bala,Afshar-e Bala,13,,34.537137,69.110065
af,afshar-e darulaman,Afshar-e Darulaman,13,,34.468571,69.113622
af,afshar-e nanachi,Afshar-e Nanachi,13,,34.529148,69.111862
af,afshar-e nanahchi,Afshar-e Nanahchi,13,,34.529148,69.111862
af,afshar-e nanakchi,Afshar-e Nanakchi,13,,34.529148,69.111862
af,afshar-e nanehchi,Afshar-e Nanehchi,13,,34.529148,69.111862
af,afshari-bala,Afshari-Bala,13,,34.537137,69.110065
af,afshari-nanachi,Afshari-Nanachi,13,,34.529148,69.111862
af,aftabachi,Aftabachi,14,,35.086212,69.340222
af,aftabaci,Aftabaci,14,,35.086212,69.340222
af,aftabehchi,Aftabehchi,14,,35.086212,69.340222
af,aftab lagh,Aftab Lagh,24,,37.170092,69.081361
af,aftadah kelay,Aftadah Kelay,06,,32.637001,62.002159
af,aftada kalay,Aftada Kalay,06,,32.633333,61.983333
af,aftadakalay,Aftadakalay,06,,32.637001,62.002159
af,aftada kalay,Aftada Kalay,06,,32.637001,62.002159
af,aftu,Aftu,09,,34.494723,66.516504
af,aftualab,Aftualab,11,,34.884187,62.095591
af,afzai khan,Afzai Khan,31,,36.456565,65.808802
af,afzal,Afzal,11,,34.772761,61.950271
af,afzal'kala,Afzal'kala,37,,33.12025,69.485515
af,afzal kala,Afzal Kala,37,,33.12025,69.485515
af,afzal'kalay,Afzal'kalay,23,,30.977229,66.259397
af,afzal kalay,Afzal Kalay,23,,30.977229,66.259397
af,afzal kelay,Afzal Kelay,23,,30.977229,66.259397
af,afzal khel,Afzal Khel,08,,32.827377,67.843071
af,afzal khel,Afzal Khel,27,,34.113056,68.508056
af,afzal khel,Afzal Khel,36,,33.662647,69.331421
af,afzal khel,Afzal Khel,37,,33.18853,69.550942
af,afzal kheyl,Afzal Kheyl,08,,32.827377,67.843071
af,afzal'kheyl',Afzal'kheyl',27,,34.113056,68.508056
af,afzalkheyl,Afzalkheyl,27,,34.113056,68.508056
af,afzal'kheyl',Afzal'kheyl',36,,33.662647,69.331421
af,afzal kheyl,Afzal Kheyl,36,,33.662647,69.331421
af,afzal'kheyl',Afzal'kheyl',37,,33.18853,69.550942
af,afzal kheyl,Afzal Kheyl,37,,33.18853,69.550942
af,aga-akhmed,Aga-Akhmed,10,,32.320622,65.009054
af,aga burut,Aga Burut,11,,34.829546,62.522604
af,agadzham,Agadzham,27,,34.198243,67.948539
af,agadzhan,Agadzhan,39,,32.735677,66.216328
af,ag,Ag,27,,34.355,67.4575
af,agagul'kalay,Agagul'kalay,29,,32.673821,69.126244
af,agakalay,Agakalay,28,,31.784454,66.910325
af,agakarez,Agakarez,23,,31.970721,66.175088
af,agakheylu-kalay,Agakheylu-Kalay,23,,31.57672,64.85242
af,agakuru,Agakuru,26,,37.159471,69.768225
af,agali-khodzha,Agali-Khodzha,13,,34.684426,69.058001
af,agali-sheykhu,Agali-Sheykhu,13,,34.678621,69.026918
af,agam,Agam,18,,34.200108,70.278061
af,aga-mukhammedbay,Aga-Mukhammedbay,30,,36.561111,66.645833
af,agamukhammed-kalay,Agamukhammed-Kalay,23,,30.870833,66.256111
af,agar,Agar,08,,33.4575,68.187778
af,agar,Agar,27,,34.119722,68.739167
af,agar,Agar,39,,32.531769,65.371851
af,aga saheb kalay,Aga Saheb Kalay,28,,32.385745,66.787338
af,agasakhib-kalay,Agasakhib-Kalay,28,,32.385745,66.787338
af,agasi,Agasi,38,,35.421729,71.367068
af,agayri,Agayri,03,,35.71918,69.35821
af,ag chah,Ag Chah,31,,36.921962,66.176468
af,agej,Agej,09,,33.607917,63.400298
af,agelak,Agelak,13,,34.8931,69.098359
af,ageli-kaka,Ageli-Kaka,08,,32.929594,67.526546
af,ageli-khan,Ageli-Khan,40,,35.218502,69.215435
af,ageli-mulla,Ageli-Mulla,08,,32.93376,67.520948
af,ageli-torta,Ageli-Torta,27,,34.654819,68.240151
af,ageri,Ageri,03,,35.71918,69.35821
af,agha ahmad,Agha Ahmad,10,,32.320622,65.009054
af,agha burut,Agha Burut,11,,34.829546,62.522604
af,aghagol kalay,Aghagol Kalay,29,,32.673821,69.126244
af,aghagul kalay,Aghagul Kalay,29,,32.673821,69.126244
af,agha gul kelay,Agha Gul Kelay,29,,32.673821,69.126244
af,aghajam,Aghajam,27,,34.198243,67.948539
af,agha jan,Agha Jan,28,,31.849925,66.339132
af,agha jan,Agha Jan,39,,32.735677,66.216328
af,agha karez,Agha Karez,23,,31.970721,66.175088
af,agha kariz,Agha Kariz,23,,31.970721,66.175088
af,agha khan,Agha Khan,09,,33.589553,64.265989
af,aghakhelo kalay,Aghakhelo Kalay,23,,31.57672,64.85242
af,agha khelo kelay,Agha Khelo Kelay,23,,31.57672,64.85242
af,aghakheyl kalay,Aghakheyl Kalay,23,,31.57672,64.85242
af,aghale khwaja,Aghale Khwaja,13,,34.684426,69.058001
af,aghale saykhu,Aghale Saykhu,13,,34.678621,69.026918
af,aghal-e shaykh,Aghal-e Shaykh,13,,34.678621,69.026918
af,agha mohammad,Agha Mohammad,02,,35.209392,63.858467
af,agha mohammad khan,Agha Mohammad Khan,11,,35.264925,61.315015
af,agha mohammad nurkhan,Agha Mohammad Nurkhan,19,,31.196111,61.8375
af,agha mohammed bai,Agha Mohammed Bai,30,,36.561111,66.645833
af,agha mohd bai,Agha Mohd Bai,30,,36.561111,66.645833
af,agha mohd-nurkhan,Agha Mohd-nurkhan,19,,31.196111,61.8375
af,agha muhammad,Agha Muhammad,02,,35.209392,63.858467
af,agha muhammad bay,Agha Muhammad Bay,30,,36.561111,66.645833
af,agha muhammad kala,Agha Muhammad Kala,08,,32.869354,67.4986
af,agha muhammad kelay,Agha Muhammad Kelay,28,,31.913836,66.553239
af,agha muhammad  nur khan,Agha Muhammad  Nur Khan,19,,31.196111,61.8375
af,aghar,Aghar,27,,34.119722,68.739167
af,agha sahib kelay,Agha Sahib Kelay,28,,32.385745,66.787338
af,aghaylak,Aghaylak,13,,34.8931,69.098359
af,aghelak,Aghelak,13,,34.8931,69.098359
af,aghelak,Aghelak,41,,33.844722,66.582222
af,aghela khan,Aghela Khan,40,,35.218502,69.215435
af,agheldeh,Agheldeh,08,,33.317352,67.483176
af,aghel deh,Aghel Deh,08,,33.317352,67.483176
af,aghel-e kaka,Aghel-e Kaka,08,,32.929594,67.526546
af,aghel-e khan,Aghel-e Khan,40,,35.218502,69.215435
af,aghel-e khvajeh,Aghel-e Khvajeh,13,,34.684426,69.058001
af,aghel-e khwajah,Aghel-e Khwajah,13,,34.684426,69.058001
af,aghel-e mawla,Aghel-e Mawla,08,,33.228382,67.456809
af,aghele mola,Aghele Mola,08,,32.93376,67.520948
af,aghel-e molla,Aghel-e Molla,08,,32.93376,67.520948
af,aghel-e mowla,Aghel-e Mowla,08,,33.228382,67.456809
af,aghel-e mulla,Aghel-e Mulla,08,,32.93376,67.520948
af,aghel-e shaykho,Aghel-e Shaykho,13,,34.678621,69.026918
af,aghel-e shaykhu,Aghel-e Shaykhu,13,,34.678621,69.026918
af,aghel-e sheykh,Aghel-e Sheykh,13,,34.678621,69.026918
af,aghele torta,Aghele Torta,27,,34.654819,68.240151
af,aghel-e tortah,Aghel-e Tortah,27,,34.654819,68.240151
af,aghel-e towrtah,Aghel-e Towrtah,27,,34.654819,68.240151
af,aghel sang,Aghel Sang,41,,33.604216,66.932241
af,aghighol,Aghighol,09,,33.479596,65.16653
af,aghighul,Aghighul,09,,33.479596,65.16653
af,aghilak,Aghilak,41,,33.844722,66.582222
af,aghil-e khwajah,Aghil-e Khwajah,13,,34.684426,69.058001
af,aghil-e shaykho,Aghil-e Shaykho,13,,34.678621,69.026918
af,aghir sai,Aghir Sai,30,,36.323556,66.916534
af,aghir say,Aghir Say,30,,36.323556,66.916534
af,agh jam`,Agh Jam`,27,,34.198243,67.948539
af,aghlegh,Aghlegh,10,,31.977318,64.893861
af,aghligh,Aghligh,10,,31.977318,64.893861
af,aghojan,Aghojan,28,,31.849925,66.339132
af,aghon,Aghon,01,,36.459259,70.297724
af,aghorsang,Aghorsang,40,,35.019545,69.282966
af,aghown,Aghown,01,,36.459259,70.297724
af,aghowr sang,Aghowr Sang,40,,35.019545,69.282966
af,aghrabat,Aghrabat,35,,34.543488,70.238411
af,aghram,Aghram,01,,38.062253,70.465925
af,aghzo kalay,Aghzo Kalay,18,,34.300709,70.408142
af,aghzo kelay,Aghzo Kelay,18,,34.300709,70.408142
af,agidzh,Agidzh,09,,33.607917,63.400298
af,agigul',Agigul',09,,33.479596,65.16653
af,agij,Agij,09,,33.607917,63.400298
af,agli,Agli,03,,36.063576,68.935677
af,aglig,Aglig,10,,31.977318,64.893861
af,agorsang,Agorsang,40,,35.019545,69.282966
af,agrabat,Agrabat,35,,34.543488,70.238411
af,agro,Agro,38,,35.406016,71.316466
af,agru,Agru,38,,35.406016,71.316466
af,agudli,Agudli,34,,35.149932,71.310522
af,agzukalay,Agzukalay,18,,34.300709,70.408142
af,ahad,Ahad,08,,33.065186,68.325089
af,ahanah masjid,Ahanah Masjid,01,,38.150824,71.281711
af,ahana masjed,Ahana Masjed,01,,38.150824,71.281711
af,ahaneh masjed,Ahaneh Masjed,01,,38.150824,71.281711
af,ahanfolad,Ahanfolad,27,,34.37051,68.125574
af,ahan folad,Ahan Folad,27,,34.37051,68.125574
af,ahanfulad,Ahanfulad,27,,34.37051,68.125574
af,ahangan,Ahangan,11,,33.834038,63.232806
af,ahangar,Ahangar,03,,35.607414,68.699128
af,ahangar,Ahangar,27,,34.428889,68.816667
af,ahangar,Ahangar,41,,33.788592,66.335354
af,ahangaram,Ahangaram,27,,34.502222,68.638333
af,ahangaran,Ahangaran,03,,35.614102,69.491801
af,ahangaran,Ahangaran,05,,34.184766,66.611619
af,ahangaran,Ahangaran,08,,33.176013,67.09814
af,ahangaran,Ahangaran,09,,34.470566,65.063843
af,ahangaran,Ahangaran,10,,32.698435,64.947691
af,ahangaran,Ahangaran,13,,34.361528,69.201966
af,ahangaran,Ahangaran,14,,35.066143,69.601822
af,ahangaran,Ahangaran,27,,34.259035,67.972604
af,ahangaran,Ahangaran,32,,35.484268,67.154376
af,ahangaran,Ahangaran,34,,34.987222,71.411389
af,ahangaran,Ahangaran,40,,35.099725,69.047486
af,ahangaran,Ahangaran,41,,33.776166,66.094097
af,ahangaran-e pa`in,Ahangaran-e Pa`in,08,,33.640191,68.079468
af,ahangaran-e pa'in,Ahangaran-e Pa'in,08,,33.640191,68.079468
af,ahangarha,Ahangarha,26,,36.70471,69.52811
af,ahangari,Ahangari,08,,34.08731,67.923942
af,ahangari,Ahangari,13,,34.511545,69.186938
af,ahangaro,Ahangaro,05,,34.158889,66.981667
af,ahangaro,Ahangaro,39,,32.756811,66.652332
af,ahangaro bandah,Ahangaro Bandah,34,,34.680737,70.831192
af,ahangaro bandeh,Ahangaro Bandeh,34,,34.680737,70.831192
af,ahangaro kala,Ahangaro Kala,34,,34.676041,70.936157
af,ahan koshteh,Ahan Koshteh,08,,33.099128,67.287612
af,ahankusha,Ahankusha,08,,33.099128,67.287612
af,ahan kushtah,Ahan Kushtah,08,,33.099128,67.287612
af,ahankusta,Ahankusta,08,,33.099128,67.287612
af,ahan qal`eh,Ahan Qal`eh,30,,36.678179,66.803254
af,ahargar,Ahargar,18,,34.43218,70.576705
af,ahengar,Ahengar,03,,35.698434,69.316068
af,ahengar,Ahengar,27,,34.428889,68.816667
af,ahengar,Ahengar,41,,33.788592,66.335354
af,ahengaran,Ahengaran,05,,34.184766,66.611619
af,ahengaran,Ahengaran,13,,34.361528,69.201966
af,ahengaran,Ahengaran,14,,35.066143,69.601822
af,ahengaran,Ahengaran,27,,34.520025,68.236429
af,ahengaran,Ahengaran,32,,35.524776,68.092914
af,ahengaran,Ahengaran,40,,35.099725,69.047486
af,ahengarane pa'in,Ahengarane Pa'in,08,,33.640191,68.079468
af,ahengaro,Ahengaro,05,,34.158889,66.981667
af,ahengaro bandeh,Ahengaro Bandeh,34,,34.680737,70.831192
af,ahingar,Ahingar,41,,34.034236,66.39809
af,ahingaran,Ahingaran,03,,35.614102,69.491801
af,ahingaran,Ahingaran,05,,34.184766,66.611619
af,ahingaran,Ahingaran,13,,34.361528,69.201966
af,ahingaran,Ahingaran,17,,33.819866,68.949446
af,ahingaran,Ahingaran,32,,35.524776,68.092914
af,ahingaran,Ahingaran,40,,35.099725,69.047486
af,ahl-e qorban,Ahl-e Qorban,09,,34.426983,66.164474
af,ahl-e qurban,Ahl-e Qurban,09,,34.426983,66.164474
af,ahmadabad,Ahmadabad,06,,32.432434,63.751339
af,ahmad abad,Ahmad Abad,06,,32.432434,63.751339
af,ahmadabad,Ahmadabad,11,,34.244846,62.417324
af,ahmadabad,Ahmadabad,30,,36.898056,66.633333
af,ahmad,Ahmad,29,,32.524154,68.317229
af,ahmadak,Ahmadak,17,,33.948056,68.893611
af,ahmaday,Ahmaday,08,,32.682358,67.741962
af,ahmadbeg,Ahmadbeg,18,,34.605339,70.608788
af,ahmad beg,Ahmad Beg,18,,34.605339,70.608788
af,ahmadbeg,Ahmadbeg,36,,33.36985,69.332153
af,ahmad beg,Ahmad Beg,36,,33.36985,69.332153
af,ahmadbeyg,Ahmadbeyg,18,,34.605339,70.608788
